participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.period_number,player.subperiod_time,player.transport_cost,player.loc,player.price,player.boundary_lo,player.boundary_hi,player.market_share,player.round_payoff,player.cumulative_round_payoff,player.paid_period,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,cz17uo63,LEEPS_5,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:24:17.231040+00:00,0,1,,,1,10,7,0.75,0.125,0.42,0.0,0.181666666666667,0.181666666666667,0.0763,0.0101183333333334,1,0.00,1,2,7kt2b4w3,,,,,,,,0
1,jzgy40of,LEEPS_12,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.893609+00:00,0,1,,,2,10,7,0.75,0.375,0.61,0.0,0.0,0.0,0.0,0.0,1,0.00,1,3,7kt2b4w3,,,,,,,,0
2,bxw9n1kt,LEEPS_6,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.922953+00:00,0,1,,,1,10,7,0.75,0.125,0.29,0.0,0.35,0.35,0.1015,0.0141925,1,0.00,2,3,7kt2b4w3,,,,,,,,0
3,hglc1vkz,LEEPS_11,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.938289+00:00,0,1,,,4,10,7,0.75,0.875,0.1,0.398333333333333,1.0,0.601666666666667,0.0601666666666667,0.0100891666666667,1,0.00,2,3,7kt2b4w3,,,,,,,,0
4,0zxo4qdu,LEEPS_3,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.983562+00:00,0,1,,,2,10,7,0.75,0.375,0.45,0.0,0.0,0.0,0.0,0.00855,1,0.00,3,3,7kt2b4w3,,,,,,,,0
5,6ghgybim,LEEPS_2,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.986814+00:00,0,1,,,3,10,7,0.75,0.625,0.34,0.515,0.716666666666667,0.201666666666667,0.0685666666666667,0.00874749999999998,1,0.00,1,3,7kt2b4w3,,,,,,,,0
6,7j0ajx2i,LEEPS_7,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.993881+00:00,0,1,,,2,10,7,0.75,0.375,0.44,0.35,0.398333333333333,0.0483333333333335,0.0212666666666667,0.00628833333333334,1,0.00,2,3,7kt2b4w3,,,,,,,,0
7,lg8skrrk,LEEPS_8,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.053374+00:00,0,1,,,1,10,7,0.75,0.125,0.64,0.0,0.0,0.0,0.0,0.0,1,0.00,3,3,7kt2b4w3,,,,,,,,0
8,brltr2qq,LEEPS_1,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.058171+00:00,0,1,,,3,10,7,0.75,0.625,0.49,0.0,0.0,0.0,0.0,0.00321666666666666,1,0.00,2,3,7kt2b4w3,,,,,,,,0
9,fyfkyoey,LEEPS_10,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.062266+00:00,0,1,,,4,10,7,0.75,0.875,0.4,0.843333333333333,1.0,0.156666666666667,0.0626666666666667,0.00655333333333333,1,0.00,3,3,7kt2b4w3,,,,,,,,0
10,vd86l11u,LEEPS_9,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.133542+00:00,0,1,,,4,10,7,0.75,0.875,0.29,0.716666666666667,1.0,0.283333333333333,0.0821666666666667,0.0108516666666667,1,0.00,1,3,7kt2b4w3,,,,,,,,0
11,3s0guyma,LEEPS_4,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:48.516961+00:00,0,1,,,3,10,7,0.75,0.625,0.26,0.0,0.843333333333333,0.843333333333333,0.219266666666667,0.0317683333333333,1,0.00,3,3,7kt2b4w3,,,,,,,,0
12,cz17uo63,LEEPS_5,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:24:17.231040+00:00,0,1,,,1,10,7,0.75,0.125,0.13,0.0,0.515,0.515,0.06695,0.0134658333333334,1,0.00,1,3,7kt2b4w3,,,,,,,,0
1,jzgy40of,LEEPS_12,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.893609+00:00,0,1,,,2,10,7,0.75,0.375,0.61,0.0,0.0,0.0,0.0,0.0,1,0.00,1,4,7kt2b4w3,,,,,,,,0
2,bxw9n1kt,LEEPS_6,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.922953+00:00,0,1,,,1,10,7,0.75,0.125,0.34,0.0,0.236666666666667,0.236666666666667,0.0804666666666667,0.0182158333333333,1,0.00,2,4,7kt2b4w3,,,,,,,,0
3,hglc1vkz,LEEPS_11,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.938289+00:00,0,1,,,4,10,7,0.75,0.875,0.34,0.0,0.0,0.0,0.0,0.0100891666666667,1,0.00,2,4,7kt2b4w3,,,,,,,,0
4,0zxo4qdu,LEEPS_3,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.983562+00:00,0,1,,,2,10,7,0.75,0.375,0.43,0.0,0.386666666666667,0.386666666666667,0.166266666666667,0.0168633333333333,1,0.00,3,4,7kt2b4w3,,,,,,,,0
5,6ghgybim,LEEPS_2,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.986814+00:00,0,1,,,3,10,7,0.75,0.625,0.1,0.215,0.783333333333333,0.568333333333333,0.0568333333333333,0.0115891666666667,1,0.00,1,4,7kt2b4w3,,,,,,,,0
6,7j0ajx2i,LEEPS_7,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.993881+00:00,0,1,,,2,10,7,0.75,0.375,0.32,0.236666666666667,0.38,0.143333333333333,0.0458666666666667,0.00858166666666667,1,0.00,2,4,7kt2b4w3,,,,,,,,0
7,lg8skrrk,LEEPS_8,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.053374+00:00,0,1,,,1,10,7,0.75,0.125,0.63,0.0,0.0,0.0,0.0,0.0,1,0.00,3,4,7kt2b4w3,,,,,,,,0
8,brltr2qq,LEEPS_1,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.058171+00:00,0,1,,,3,10,7,0.75,0.625,0.14,0.38,1.0,0.62,0.0868,0.00755666666666666,1,0.00,2,4,7kt2b4w3,,,,,,,,0
9,fyfkyoey,LEEPS_10,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.062266+00:00,0,1,,,4,10,7,0.75,0.875,0.39,0.836666666666667,1.0,0.163333333333333,0.0637,0.00973833333333333,1,0.00,3,4,7kt2b4w3,,,,,,,,0
10,vd86l11u,LEEPS_9,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.133542+00:00,0,1,,,4,10,7,0.75,0.875,0.15,0.783333333333333,1.0,0.216666666666667,0.0325,0.0124766666666667,1,0.00,1,4,7kt2b4w3,,,,,,,,0
11,3s0guyma,LEEPS_4,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:48.516961+00:00,0,1,,,3,10,7,0.75,0.625,0.26,0.386666666666667,0.836666666666667,0.45,0.117,0.0376183333333333,1,0.00,3,4,7kt2b4w3,,,,,,,,0
12,cz17uo63,LEEPS_5,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:24:17.231040+00:00,0,1,,,1,10,7,0.75,0.125,0.34,0.0,0.215,0.215,0.0731,0.0171208333333333,1,0.00,1,4,7kt2b4w3,,,,,,,,0
1,jzgy40of,LEEPS_12,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.893609+00:00,0,1,,,2,10,7,0.75,0.375,0.21,0.0,0.48,0.48,0.1008,0.00504,1,0.00,1,5,7kt2b4w3,,,,,,,,0
2,bxw9n1kt,LEEPS_6,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.922953+00:00,0,1,,,1,10,7,0.75,0.125,0.34,0.0,0.236666666666667,0.236666666666667,0.0804666666666667,0.0222391666666667,1,0.00,2,5,7kt2b4w3,,,,,,,,0
3,hglc1vkz,LEEPS_11,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.938289+00:00,0,1,,,4,10,7,0.75,0.875,0.09,0.471666666666667,1.0,0.528333333333334,0.04755,0.0124666666666667,1,0.00,2,5,7kt2b4w3,,,,,,,,0
4,0zxo4qdu,LEEPS_3,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.983562+00:00,0,1,,,2,10,7,0.75,0.375,0.43,0.0,0.0,0.0,0.0,0.0168633333333333,1,0.00,3,5,7kt2b4w3,,,,,,,,0
5,6ghgybim,LEEPS_2,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.986814+00:00,0,1,,,3,10,7,0.75,0.625,0.18,0.48,0.81,0.33,0.0594,0.0145591666666667,1,0.00,1,5,7kt2b4w3,,,,,,,,0
6,7j0ajx2i,LEEPS_7,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.993881+00:00,0,1,,,2,10,7,0.75,0.375,0.32,0.236666666666667,0.471666666666667,0.235,0.0751999999999999,0.0123416666666667,1,0.00,2,5,7kt2b4w3,,,,,,,,0
7,lg8skrrk,LEEPS_8,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.053374+00:00,0,1,,,1,10,7,0.75,0.125,0.03,0.0,0.501666666666667,0.501666666666667,0.01505,0.0007525,1,0.00,3,5,7kt2b4w3,,,,,,,,0
8,brltr2qq,LEEPS_1,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.058171+00:00,0,1,,,3,10,7,0.75,0.625,0.33,0.0,0.0,0.0,0.0,0.00755666666666666,1,0.00,2,5,7kt2b4w3,,,,,,,,0
9,fyfkyoey,LEEPS_10,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.062266+00:00,0,1,,,4,10,7,0.75,0.875,0.32,0.816666666666667,1.0,0.183333333333333,0.0586666666666666,0.0126716666666667,1,0.00,3,5,7kt2b4w3,,,,,,,,0
10,vd86l11u,LEEPS_9,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.133542+00:00,0,1,,,4,10,7,0.75,0.875,0.27,0.81,1.0,0.19,0.0513,0.0150416666666667,1,0.00,1,5,7kt2b4w3,,,,,,,,0
11,3s0guyma,LEEPS_4,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:48.516961+00:00,0,1,,,3,10,7,0.75,0.625,0.22,0.501666666666667,0.816666666666667,0.315,0.0693,0.0410833333333333,1,0.00,3,5,7kt2b4w3,,,,,,,,0
12,cz17uo63,LEEPS_5,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:24:17.231040+00:00,0,1,,,1,10,7,0.75,0.125,0.42,0.0,0.0,0.0,0.0,0.0171208333333333,1,0.00,1,5,7kt2b4w3,,,,,,,,0
1,jzgy40of,LEEPS_12,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.893609+00:00,0,1,,,2,10,7,0.75,0.375,0.26,0.0,0.0,0.0,0.0,0.00504,1,0.00,1,6,7kt2b4w3,,,,,,,,0
2,bxw9n1kt,LEEPS_6,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.922953+00:00,0,1,,,1,10,7,0.75,0.125,0.34,0.0,0.263333333333333,0.263333333333333,0.0895333333333333,0.0267158333333333,1,0.00,2,6,7kt2b4w3,,,,,,,,0
3,hglc1vkz,LEEPS_11,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.938289+00:00,0,1,,,4,10,7,0.75,0.875,0.0,0.385,1.0,0.615,0.0,0.0124666666666667,1,0.00,2,6,7kt2b4w3,,,,,,,,0
4,0zxo4qdu,LEEPS_3,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.983562+00:00,0,1,,,2,10,7,0.75,0.375,0.38,0.0,0.0,0.0,0.0,0.0168633333333333,1,0.00,3,6,7kt2b4w3,,,,,,,,0
5,6ghgybim,LEEPS_2,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.986814+00:00,0,1,,,3,10,7,0.75,0.625,0.13,0.441666666666667,1.0,0.558333333333333,0.0725833333333333,0.0181883333333333,1,0.00,1,6,7kt2b4w3,,,,,,,,0
6,7j0ajx2i,LEEPS_7,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.993881+00:00,0,1,,,2,10,7,0.75,0.375,0.36,0.263333333333333,0.385,0.121666666666667,0.0438,0.0145316666666667,1,0.00,2,6,7kt2b4w3,,,,,,,,0
7,lg8skrrk,LEEPS_8,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.053374+00:00,0,1,,,1,10,7,0.75,0.125,0.23,0.0,0.308333333333333,0.308333333333333,0.0709166666666667,0.00429833333333333,1,0.00,3,6,7kt2b4w3,,,,,,,,0
8,brltr2qq,LEEPS_1,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.058171+00:00,0,1,,,3,10,7,0.75,0.625,0.33,0.0,0.0,0.0,0.0,0.00755666666666666,1,0.00,2,6,7kt2b4w3,,,,,,,,0
9,fyfkyoey,LEEPS_10,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.062266+00:00,0,1,,,4,10,7,0.75,0.875,0.34,0.0,0.0,0.0,0.0,0.0126716666666667,1,0.00,3,6,7kt2b4w3,,,,,,,,0
10,vd86l11u,LEEPS_9,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.133542+00:00,0,1,,,4,10,7,0.75,0.875,0.34,0.0,0.0,0.0,0.0,0.0150416666666667,1,0.00,1,6,7kt2b4w3,,,,,,,,0
11,3s0guyma,LEEPS_4,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:48.516961+00:00,0,1,,,3,10,7,0.75,0.625,0.13,0.308333333333333,1.0,0.691666666666667,0.0899166666666667,0.0455791666666667,1,0.00,3,6,7kt2b4w3,,,,,,,,0
12,cz17uo63,LEEPS_5,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:24:17.231040+00:00,0,1,,,1,10,7,0.75,0.125,0.03,0.0,0.441666666666667,0.441666666666667,0.01325,0.0177833333333333,1,0.00,1,6,7kt2b4w3,,,,,,,,0
1,jzgy40of,LEEPS_12,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.893609+00:00,0,1,,,2,10,7,0.75,0.375,0.26,0.243333333333333,0.493333333333333,0.25,0.065,0.00829,1,0.00,1,7,7kt2b4w3,,,,,,,,0
2,bxw9n1kt,LEEPS_6,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.922953+00:00,0,1,,,1,10,7,0.75,0.125,0.34,0.0,0.203333333333333,0.203333333333333,0.0691333333333333,0.0301725,1,0.00,2,7,7kt2b4w3,,,,,,,,0
3,hglc1vkz,LEEPS_11,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.938289+00:00,0,1,,,4,10,7,0.75,0.875,0.29,0.723333333333333,1.0,0.276666666666667,0.0802333333333334,0.0164783333333334,1,0.00,2,7,7kt2b4w3,,,,,,,,0
4,0zxo4qdu,LEEPS_3,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.983562+00:00,0,1,,,2,10,7,0.75,0.375,0.23,0.183333333333333,0.446666666666667,0.263333333333333,0.0605666666666667,0.0198916666666667,1,0.00,3,7,7kt2b4w3,,,,,,,,0
5,6ghgybim,LEEPS_2,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.986814+00:00,0,1,,,3,10,7,0.75,0.625,0.25,0.493333333333333,0.703333333333333,0.21,0.0525,0.0208133333333333,1,0.00,1,7,7kt2b4w3,,,,,,,,0
6,7j0ajx2i,LEEPS_7,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.993881+00:00,0,1,,,2,10,7,0.75,0.375,0.27,0.203333333333333,0.54,0.336666666666667,0.0909,0.0190766666666667,1,0.00,2,7,7kt2b4w3,,,,,,,,0
7,lg8skrrk,LEEPS_8,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.053374+00:00,0,1,,,1,10,7,0.75,0.125,0.33,0.0,0.183333333333333,0.183333333333333,0.0605,0.00732333333333333,1,0.00,3,7,7kt2b4w3,,,,,,,,0
8,brltr2qq,LEEPS_1,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.058171+00:00,0,1,,,3,10,7,0.75,0.625,0.33,0.54,0.723333333333333,0.183333333333333,0.0605,0.0105816666666667,1,0.00,2,7,7kt2b4w3,,,,,,,,0
9,fyfkyoey,LEEPS_10,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.062266+00:00,0,1,,,4,10,7,0.75,0.875,0.15,0.75,1.0,0.25,0.0375,0.0145466666666667,1,0.00,3,7,7kt2b4w3,,,,,,,,0
10,vd86l11u,LEEPS_9,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:16.133542+00:00,0,1,,,4,10,7,0.75,0.875,0.18,0.703333333333333,1.0,0.296666666666667,0.0534,0.0177116666666667,1,0.00,1,7,7kt2b4w3,,,,,,,,0
11,3s0guyma,LEEPS_4,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:48.516961+00:00,0,1,,,3,10,7,0.75,0.625,0.15,0.446666666666667,0.75,0.303333333333333,0.0455,0.0478541666666667,1,0.00,3,7,7kt2b4w3,,,,,,,,0
12,cz17uo63,LEEPS_5,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:24:17.231040+00:00,0,1,,,1,10,7,0.75,0.125,0.27,0.0,0.243333333333333,0.243333333333333,0.0657,0.0210683333333333,1,0.00,1,7,7kt2b4w3,,,,,,,,0
1,jzgy40of,LEEPS_12,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.893609+00:00,0,1,,,2,10,7,0.75,0.375,0.26,0.236666666666667,0.473333333333333,0.236666666666667,0.0615333333333333,0.0113666666666667,1,0.00,1,8,7kt2b4w3,,,,,,,,0
2,bxw9n1kt,LEEPS_6,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.922953+00:00,0,1,,,1,10,7,0.75,0.125,0.35,0.0,0.23,0.23,0.0805,0.0341975,1,0.00,2,8,7kt2b4w3,,,,,,,,0
3,hglc1vkz,LEEPS_11,0,1804,1804,hotellingmarkup_payment_20,1,end,128.114.138.3,2017-02-08 21:23:15.938289+00:00,0,1,,,4,10,7,0.75,0.875,0.41,0.81,1.0,0.19,0.0779,0.0203733333333334,1,0.00,2,8,7kt2b4w3,,,,,,,,0
