session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,rcdcnycy,152,hotellingmarkup_2p_025t_02,round_results_summary,1486578059,6,5,True
1,1,rcdcnycy,153,hotellingmarkup_2p_050t_03,round_init_wait,1486578063,4,1,True
1,1,rcdcnycy,154,hotellingmarkup_2p_050t_03,WaitPage1,1486578063,0,1,False
1,1,rcdcnycy,155,hotellingmarkup_2p_050t_03,task,1486578070,7,1,False
1,1,rcdcnycy,156,hotellingmarkup_2p_050t_03,WaitPage,1486578071,1,1,False
1,1,rcdcnycy,161,hotellingmarkup_2p_050t_03,task,1486578078,7,2,False
1,1,rcdcnycy,162,hotellingmarkup_2p_050t_03,WaitPage,1486578078,0,2,False
1,1,rcdcnycy,167,hotellingmarkup_2p_050t_03,task,1486578085,7,3,False
1,1,rcdcnycy,168,hotellingmarkup_2p_050t_03,WaitPage,1486578086,1,3,False
1,1,rcdcnycy,173,hotellingmarkup_2p_050t_03,task,1486578093,7,4,False
1,1,rcdcnycy,174,hotellingmarkup_2p_050t_03,WaitPage,1486578093,0,4,False
1,1,rcdcnycy,179,hotellingmarkup_2p_050t_03,task,1486578101,8,5,False
1,1,rcdcnycy,180,hotellingmarkup_2p_050t_03,WaitPage,1486578101,0,5,False
1,1,rcdcnycy,185,hotellingmarkup_2p_050t_03,task,1486578108,7,6,False
1,1,rcdcnycy,186,hotellingmarkup_2p_050t_03,WaitPage,1486578108,0,6,False
1,1,rcdcnycy,191,hotellingmarkup_2p_050t_03,task,1486578116,8,7,False
1,1,rcdcnycy,192,hotellingmarkup_2p_050t_03,WaitPage,1486578116,0,7,False
1,1,rcdcnycy,197,hotellingmarkup_2p_050t_03,task,1486578124,8,8,False
1,1,rcdcnycy,198,hotellingmarkup_2p_050t_03,WaitPage,1486578124,0,8,False
1,1,rcdcnycy,203,hotellingmarkup_2p_050t_03,task,1486578131,7,9,False
1,1,rcdcnycy,204,hotellingmarkup_2p_050t_03,WaitPage,1486578132,1,9,False
1,1,rcdcnycy,209,hotellingmarkup_2p_050t_03,task,1486578139,7,10,False
1,1,rcdcnycy,210,hotellingmarkup_2p_050t_03,WaitPage,1486578139,0,10,False
1,1,rcdcnycy,215,hotellingmarkup_2p_050t_03,task,1486578147,8,11,False
1,1,rcdcnycy,216,hotellingmarkup_2p_050t_03,WaitPage,1486578147,0,11,False
1,1,rcdcnycy,221,hotellingmarkup_2p_050t_03,task,1486578154,7,12,False
1,1,rcdcnycy,222,hotellingmarkup_2p_050t_03,WaitPage,1486578155,1,12,False
1,1,rcdcnycy,227,hotellingmarkup_2p_050t_03,task,1486578162,7,13,False
1,1,rcdcnycy,228,hotellingmarkup_2p_050t_03,WaitPage,1486578162,0,13,False
1,1,rcdcnycy,233,hotellingmarkup_2p_050t_03,task,1486578170,8,14,False
