participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.subperiod_time,player.period_number,player.subperiod_number,player.rp,player.mc,player.transport_cost,player.loc,player.price,player.next_subperiod_price,player.boundary_lo,player.boundary_hi,player.prev_round_payoff,player.prev_round_cumulative_payoff,player.paid_period,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,05am19pf,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 05:12:46.065578+00:00,0,1,,,56.92,1,7,1,0,1.0,0.05,0.1,0.25,0.449577543995358,0.34,0.0,0.0,0.0,0.0,,0.00,3,1,vj364csp,,,,,,0
2,004tjtgi,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 05:16:57.940791+00:00,0,1,,,83.09,2,7,1,0,1.0,0.05,0.1,0.75,0.237914287906335,0.76,0.0,1.0,0.0,0.0,,0.00,8,1,vj364csp,,,,,,0
3,vy72fzrp,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 05:17:03.446742+00:00,0,1,,,26.98,1,7,1,0,1.0,0.05,0.1,0.25,0.810826186268266,0.75,0.0,0.0,0.0,0.0,,0.00,1,1,vj364csp,,,,,,0
4,72oco3g6,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-18 05:17:11.061266+00:00,0,1,,,108.70,1,7,1,0,1.0,0.05,0.1,0.25,0.577498320653826,0.85,0.0,1.0,0.0,0.0,,0.00,6,1,vj364csp,,,,,,0
5,zz5k84jg,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-18 05:17:14.198340+00:00,0,1,,,55.12,1,7,1,0,1.0,0.05,0.1,0.25,0.450750276831576,0.65,0.0,1.0,0.0,0.0,,0.00,2,1,vj364csp,,,,,,0
6,w4wlg05y,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 05:17:40.927167+00:00,0,1,,,33.64,2,7,1,0,1.0,0.05,0.1,0.75,0.0539632083207174,0.36,0.0,1.0,0.0,0.0,,0.00,3,1,vj364csp,,,,,,0
7,cypf4pzj,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 05:17:46.181552+00:00,0,1,,,55.46,2,7,1,0,1.0,0.05,0.1,0.75,0.694002832721348,0.64,0.0,1.0,0.0,0.0,,0.00,1,1,vj364csp,,,,,,0
8,qr6mkh42,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 05:17:52.274019+00:00,0,1,,,142.10,2,7,1,0,1.0,0.05,0.1,0.75,0.369495515155499,0.58,0.0,0.0,0.0,0.0,,0.00,5,1,vj364csp,,,,,,0
9,ajapsm7g,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 05:18:04.690411+00:00,0,1,,,57.95,1,7,1,0,1.0,0.05,0.1,0.25,0.0525621467375819,0.52,0.0,1.0,0.0,0.0,,0.00,7,1,vj364csp,,,,,,0
10,jti71qn2,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 05:18:10.009797+00:00,0,1,,,79.78,2,7,1,0,1.0,0.05,0.1,0.75,0.900689277164996,0.82,0.0,0.0,0.0,0.0,,0.00,6,1,vj364csp,,,,,,0
11,ee7h6yba,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 05:18:21.814252+00:00,0,1,,,44.25,2,7,1,0,1.0,0.05,0.1,0.75,0.233078084928769,0.45,0.0,0.0,0.0,0.0,,0.00,4,1,vj364csp,,,,,,0
12,b7qqyuc7,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 05:18:24.307902+00:00,0,1,,,26.87,1,7,1,0,1.0,0.05,0.1,0.25,0.019966376357077,0.37,0.0,1.0,0.0,0.0,,0.00,4,1,vj364csp,,,,,,0
13,4xtkpa9c,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 05:18:29.230755+00:00,0,1,,,83.32,2,7,1,0,1.0,0.05,0.1,0.75,0.604003775960544,0.09,0.0,0.0,0.0,0.0,,0.00,7,1,vj364csp,,,,,,0
14,uwpmp374,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 05:18:33.740483+00:00,0,1,,,42.75,1,7,1,0,1.0,0.05,0.1,0.25,0.900779869844619,0.31,0.0,0.0,0.0,0.0,,0.00,8,1,vj364csp,,,,,,0
15,0v55fk3m,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 05:18:38.858601+00:00,0,1,,,60.88,2,7,1,0,1.0,0.05,0.1,0.75,0.84123723218817,0.86,0.0,0.0,0.0,0.0,,0.00,2,1,vj364csp,,,,,,0
16,498my52k,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 05:18:44.516451+00:00,0,1,,,69.38,1,7,1,0,1.0,0.05,0.1,0.25,0.0186299290915244,0.36,0.0,1.0,0.0,0.0,,0.00,5,1,vj364csp,,,,,,0
1,05am19pf,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 05:12:46.065578+00:00,0,1,,,56.92,1,7,1,1,1.0,0.05,0.1,0.25,0.34,0.29,0.9,0.6,0.0,0.0,,0.00,3,2,vj364csp,,,,,,0
2,004tjtgi,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 05:16:57.940791+00:00,0,1,,,83.09,2,7,1,1,1.0,0.05,0.1,0.75,0.76,0.33,0.0,0.0,0.0,0.0,,0.00,8,2,vj364csp,,,,,,0
3,vy72fzrp,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 05:17:03.446742+00:00,0,1,,,26.98,1,7,1,1,1.0,0.05,0.1,0.25,0.75,0.68,0.0,0.0,0.0,0.0,,0.00,1,2,vj364csp,,,,,,0
4,72oco3g6,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-18 05:17:11.061266+00:00,0,1,,,108.70,1,7,1,1,1.0,0.05,0.1,0.25,0.85,0.74,0.15,0.35,0.0,0.0,,0.00,6,2,vj364csp,,,,,,0
5,zz5k84jg,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-18 05:17:14.198340+00:00,0,1,,,55.12,1,7,1,1,1.0,0.05,0.1,0.25,0.65,0.87,0.0,1.0,0.0,0.0,,0.00,2,2,vj364csp,,,,,,0
6,w4wlg05y,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 05:17:40.927167+00:00,0,1,,,33.64,2,7,1,1,1.0,0.05,0.1,0.75,0.36,0.77,0.6,0.9,0.0,0.0,,0.00,3,2,vj364csp,,,,,,0
7,cypf4pzj,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 05:17:46.181552+00:00,0,1,,,55.46,2,7,1,1,1.0,0.05,0.1,0.75,0.64,0.6,0.0,1.0,0.0,0.0,,0.00,1,2,vj364csp,,,,,,0
8,qr6mkh42,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 05:17:52.274019+00:00,0,1,,,142.10,2,7,1,1,1.0,0.05,0.1,0.75,0.58,0.37,0.0,0.0,0.0,0.0,,0.00,5,2,vj364csp,,,,,,0
9,ajapsm7g,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 05:18:04.690411+00:00,0,1,,,57.95,1,7,1,1,1.0,0.05,0.1,0.25,0.52,0.39,0.0,0.0,0.0,0.0,,0.00,7,2,vj364csp,,,,,,0
10,jti71qn2,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 05:18:10.009797+00:00,0,1,,,79.78,2,7,1,1,1.0,0.05,0.1,0.75,0.82,0.72,0.35,0.15,0.0,0.0,,0.00,6,2,vj364csp,,,,,,0
11,ee7h6yba,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 05:18:21.814252+00:00,0,1,,,44.25,2,7,1,1,1.0,0.05,0.1,0.75,0.45,0.3,0.0,0.0,0.0,0.0,,0.00,4,2,vj364csp,,,,,,0
12,b7qqyuc7,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 05:18:24.307902+00:00,0,1,,,26.87,1,7,1,1,1.0,0.05,0.1,0.25,0.37,0.47,0.0,1.0,0.0,0.0,,0.00,4,2,vj364csp,,,,,,0
13,4xtkpa9c,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 05:18:29.230755+00:00,0,1,,,83.32,2,7,1,1,1.0,0.05,0.1,0.75,0.09,0.46,0.0,1.0,0.0,0.0,,0.00,7,2,vj364csp,,,,,,0
14,uwpmp374,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 05:18:33.740483+00:00,0,1,,,42.75,1,7,1,1,1.0,0.05,0.1,0.25,0.31,0.73,0.0,1.0,0.0,0.0,,0.00,8,2,vj364csp,,,,,,0
15,0v55fk3m,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 05:18:38.858601+00:00,0,1,,,60.88,2,7,1,1,1.0,0.05,0.1,0.75,0.86,0.59,0.0,0.0,0.0,0.0,,0.00,2,2,vj364csp,,,,,,0
16,498my52k,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 05:18:44.516451+00:00,0,1,,,69.38,1,7,1,1,1.0,0.05,0.1,0.25,0.36,0.48,0.0,1.0,0.0,0.0,,0.00,5,2,vj364csp,,,,,,0
1,05am19pf,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 05:12:46.065578+00:00,0,1,,,56.92,1,7,1,2,1.0,0.05,0.1,0.25,0.29,0.7,0.0,1.0,0.24,0.0,,0.00,3,3,vj364csp,,,,,,0
2,004tjtgi,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 05:16:57.940791+00:00,0,1,,,83.09,2,7,1,2,1.0,0.05,0.1,0.75,0.33,0.68,0.0,1.0,0.28,0.0,,0.00,8,3,vj364csp,,,,,,0
3,vy72fzrp,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 05:17:03.446742+00:00,0,1,,,26.98,1,7,1,2,1.0,0.05,0.1,0.25,0.68,0.58,0.0,0.0,0.0,0.0,,0.00,1,3,vj364csp,,,,,,0
4,72oco3g6,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-18 05:17:11.061266+00:00,0,1,,,108.70,1,7,1,2,1.0,0.05,0.1,0.25,0.74,0.56,0.1,0.4,0.207,0.0,,0.00,6,3,vj364csp,,,,,,0
5,zz5k84jg,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-18 05:17:14.198340+00:00,0,1,,,55.12,1,7,1,2,1.0,0.05,0.1,0.25,0.87,0.59,0.0,0.0,0.0,0.0,,0.00,2,3,vj364csp,,,,,,0
6,w4wlg05y,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 05:17:40.927167+00:00,0,1,,,33.64,2,7,1,2,1.0,0.05,0.1,0.75,0.77,0.23,0.0,0.0,0.0,0.0,,0.00,3,3,vj364csp,,,,,,0
7,cypf4pzj,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 05:17:46.181552+00:00,0,1,,,55.46,2,7,1,2,1.0,0.05,0.1,0.75,0.6,0.6,0.0,1.0,0.55,0.0,,0.00,1,3,vj364csp,,,,,,0
8,qr6mkh42,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 05:17:52.274019+00:00,0,1,,,142.10,2,7,1,2,1.0,0.05,0.1,0.75,0.37,0.47,0.0,1.0,0.32,0.0,,0.00,5,3,vj364csp,,,,,,0
9,ajapsm7g,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 05:18:04.690411+00:00,0,1,,,57.95,1,7,1,2,1.0,0.05,0.1,0.25,0.39,0.97,0.0,1.0,0.34,0.0,,0.00,7,3,vj364csp,,,,,,0
10,jti71qn2,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 05:18:10.009797+00:00,0,1,,,79.78,2,7,1,2,1.0,0.05,0.1,0.75,0.72,0.24,0.4,0.1,0.469,0.0,,0.00,6,3,vj364csp,,,,,,0
11,ee7h6yba,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 05:18:21.814252+00:00,0,1,,,44.25,2,7,1,2,1.0,0.05,0.1,0.75,0.3,0.4,0.0,1.0,0.25,0.0,,0.00,4,3,vj364csp,,,,,,0
12,b7qqyuc7,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 05:18:24.307902+00:00,0,1,,,26.87,1,7,1,2,1.0,0.05,0.1,0.25,0.47,0.43,0.0,0.0,0.0,0.0,,0.00,4,3,vj364csp,,,,,,0
13,4xtkpa9c,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 05:18:29.230755+00:00,0,1,,,83.32,2,7,1,2,1.0,0.05,0.1,0.75,0.46,0.34,0.0,0.0,0.0,0.0,,0.00,7,3,vj364csp,,,,,,0
14,uwpmp374,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 05:18:33.740483+00:00,0,1,,,42.75,1,7,1,2,1.0,0.05,0.1,0.25,0.73,0.29,0.0,0.0,0.0,0.0,,0.00,8,3,vj364csp,,,,,,0
15,0v55fk3m,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 05:18:38.858601+00:00,0,1,,,60.88,2,7,1,2,1.0,0.05,0.1,0.75,0.59,0.49,0.0,1.0,0.54,0.0,,0.00,2,3,vj364csp,,,,,,0
16,498my52k,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 05:18:44.516451+00:00,0,1,,,69.38,1,7,1,2,1.0,0.05,0.1,0.25,0.48,0.33,0.0,0.0,0.0,0.0,,0.00,5,3,vj364csp,,,,,,0
1,05am19pf,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 05:12:46.065578+00:00,0,1,,,56.92,1,7,1,3,1.0,0.05,0.1,0.25,0.7,0.35,0.0,0.0,0.0,0.24,,0.00,3,4,vj364csp,,,,,,0
2,004tjtgi,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 05:16:57.940791+00:00,0,1,,,83.09,2,7,1,3,1.0,0.05,0.1,0.75,0.68,0.24,0.0,0.0,0.0,0.28,,0.00,8,4,vj364csp,,,,,,0
3,vy72fzrp,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 05:17:03.446742+00:00,0,1,,,26.98,1,7,1,3,1.0,0.05,0.1,0.25,0.58,0.58,0.9,0.6,0.371,0.0,,0.00,1,4,vj364csp,,,,,,0
4,72oco3g6,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-18 05:17:11.061266+00:00,0,1,,,108.70,1,7,1,3,1.0,0.05,0.1,0.25,0.56,0.75,0.0,0.0,0.0,0.207,,0.00,6,4,vj364csp,,,,,,0
5,zz5k84jg,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-18 05:17:14.198340+00:00,0,1,,,55.12,1,7,1,3,1.0,0.05,0.1,0.25,0.59,0.48,0.0,0.0,0.0,0.0,,0.00,2,4,vj364csp,,,,,,0
6,w4wlg05y,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 05:17:40.927167+00:00,0,1,,,33.64,2,7,1,3,1.0,0.05,0.1,0.75,0.23,0.6,0.0,1.0,0.18,0.0,,0.00,3,4,vj364csp,,,,,,0
7,cypf4pzj,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 05:17:46.181552+00:00,0,1,,,55.46,2,7,1,3,1.0,0.05,0.1,0.75,0.6,0.46,0.6,0.9,0.165,0.55,,0.00,1,4,vj364csp,,,,,,0
8,qr6mkh42,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 05:17:52.274019+00:00,0,1,,,142.10,2,7,1,3,1.0,0.05,0.1,0.75,0.47,0.29,0.0,0.0,0.0,0.32,,0.00,5,4,vj364csp,,,,,,0
9,ajapsm7g,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 05:18:04.690411+00:00,0,1,,,57.95,1,7,1,3,1.0,0.05,0.1,0.25,0.97,0.53,0.0,0.0,0.0,0.34,,0.00,7,4,vj364csp,,,,,,0
10,jti71qn2,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 05:18:10.009797+00:00,0,1,,,79.78,2,7,1,3,1.0,0.05,0.1,0.75,0.24,0.85,0.0,1.0,0.19,0.469,,0.00,6,4,vj364csp,,,,,,0
11,ee7h6yba,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 05:18:21.814252+00:00,0,1,,,44.25,2,7,1,3,1.0,0.05,0.1,0.75,0.4,0.27,0.35,0.15,0.28,0.25,,0.00,4,4,vj364csp,,,,,,0
12,b7qqyuc7,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 05:18:24.307902+00:00,0,1,,,26.87,1,7,1,3,1.0,0.05,0.1,0.25,0.43,0.42,0.15,0.35,0.076,0.0,,0.00,4,4,vj364csp,,,,,,0
13,4xtkpa9c,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 05:18:29.230755+00:00,0,1,,,83.32,2,7,1,3,1.0,0.05,0.1,0.75,0.34,0.68,0.0,1.0,0.29,0.0,,0.00,7,4,vj364csp,,,,,,0
14,uwpmp374,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 05:18:33.740483+00:00,0,1,,,42.75,1,7,1,3,1.0,0.05,0.1,0.25,0.29,0.63,0.0,1.0,0.24,0.0,,0.00,8,4,vj364csp,,,,,,0
15,0v55fk3m,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 05:18:38.858601+00:00,0,1,,,60.88,2,7,1,3,1.0,0.05,0.1,0.75,0.49,0.49,0.0,1.0,0.44,0.54,,0.00,2,4,vj364csp,,,,,,0
16,498my52k,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 05:18:44.516451+00:00,0,1,,,69.38,1,7,1,3,1.0,0.05,0.1,0.25,0.33,0.35,0.0,1.0,0.28,0.0,,0.00,5,4,vj364csp,,,,,,0
1,05am19pf,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 05:12:46.065578+00:00,0,1,,,56.92,1,7,1,4,1.0,0.05,0.1,0.25,0.35,0.39,0.0,1.0,0.3,0.24,,0.00,3,5,vj364csp,,,,,,0
2,004tjtgi,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 05:16:57.940791+00:00,0,1,,,83.09,2,7,1,4,1.0,0.05,0.1,0.75,0.24,0.57,0.0,1.0,0.19,0.28,,0.00,8,5,vj364csp,,,,,,0
3,vy72fzrp,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 05:17:03.446742+00:00,0,1,,,26.98,1,7,1,4,1.0,0.05,0.1,0.25,0.58,0.51,0.0,0.0,0.0,0.371,,0.00,1,5,vj364csp,,,,,,0
4,72oco3g6,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-18 05:17:11.061266+00:00,0,1,,,108.70,1,7,1,4,1.0,0.05,0.1,0.25,0.75,0.52,0.0,1.0,0.7,0.207,,0.00,6,5,vj364csp,,,,,,0
5,zz5k84jg,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-18 05:17:14.198340+00:00,0,1,,,55.12,1,7,1,4,1.0,0.05,0.1,0.25,0.48,0.48,0.95,0.55,0.258,0.0,,0.00,2,5,vj364csp,,,,,,0
6,w4wlg05y,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 05:17:40.927167+00:00,0,1,,,33.64,2,7,1,4,1.0,0.05,0.1,0.75,0.6,0.27,0.0,0.0,0.0,0.18,,0.00,3,5,vj364csp,,,,,,0
7,cypf4pzj,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 05:17:46.181552+00:00,0,1,,,55.46,2,7,1,4,1.0,0.05,0.1,0.75,0.46,0.49,0.0,1.0,0.41,0.715,,0.00,1,5,vj364csp,,,,,,0
8,qr6mkh42,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 05:17:52.274019+00:00,0,1,,,142.10,2,7,1,4,1.0,0.05,0.1,0.75,0.29,0.38,0.0,1.0,0.24,0.32,,0.00,5,5,vj364csp,,,,,,0
9,ajapsm7g,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 05:18:04.690411+00:00,0,1,,,57.95,1,7,1,4,1.0,0.05,0.1,0.25,0.53,0.36,0.0,1.0,0.48,0.34,,0.00,7,5,vj364csp,,,,,,0
10,jti71qn2,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 05:18:10.009797+00:00,0,1,,,79.78,2,7,1,4,1.0,0.05,0.1,0.75,0.85,0.85,0.0,0.0,0.0,0.659,,0.00,6,5,vj364csp,,,,,,0
11,ee7h6yba,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 05:18:21.814252+00:00,0,1,,,44.25,2,7,1,4,1.0,0.05,0.1,0.75,0.27,0.36,0.0,1.0,0.22,0.53,,0.00,4,5,vj364csp,,,,,,0
12,b7qqyuc7,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 05:18:24.307902+00:00,0,1,,,26.87,1,7,1,4,1.0,0.05,0.1,0.25,0.42,0.28,0.0,0.0,0.0,0.076,,0.00,4,5,vj364csp,,,,,,0
13,4xtkpa9c,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 05:18:29.230755+00:00,0,1,,,83.32,2,7,1,4,1.0,0.05,0.1,0.75,0.68,0.49,0.0,0.0,0.0,0.29,,0.00,7,5,vj364csp,,,,,,0
14,uwpmp374,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 05:18:33.740483+00:00,0,1,,,42.75,1,7,1,4,1.0,0.05,0.1,0.25,0.63,0.53,0.0,0.0,0.0,0.24,,0.00,8,5,vj364csp,,,,,,0
15,0v55fk3m,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 05:18:38.858601+00:00,0,1,,,60.88,2,7,1,4,1.0,0.05,0.1,0.75,0.49,0.6,0.55,0.95,0.176,0.98,,0.00,2,5,vj364csp,,,,,,0
16,498my52k,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 05:18:44.516451+00:00,0,1,,,69.38,1,7,1,4,1.0,0.05,0.1,0.25,0.35,0.25,0.0,0.0,0.0,0.28,,0.00,5,5,vj364csp,,,,,,0
1,05am19pf,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 05:12:46.065578+00:00,0,1,,,56.92,1,7,1,5,1.0,0.05,0.1,0.25,0.39,0.5,0.0,0.0,0.0,0.54,,0.00,3,6,vj364csp,,,,,,0
2,004tjtgi,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 05:16:57.940791+00:00,0,1,,,83.09,2,7,1,5,1.0,0.05,0.1,0.75,0.57,0.48,0.7,0.8,0.052,0.47,,0.00,8,6,vj364csp,,,,,,0
3,vy72fzrp,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 05:17:03.446742+00:00,0,1,,,26.98,1,7,1,5,1.0,0.05,0.1,0.25,0.51,0.5,0.1,0.4,0.138,0.371,,0.00,1,6,vj364csp,,,,,,0
4,72oco3g6,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-18 05:17:11.061266+00:00,0,1,,,108.70,1,7,1,5,1.0,0.05,0.1,0.25,0.52,0.79,0.0,1.0,0.47,0.907,,0.00,6,6,vj364csp,,,,,,0
5,zz5k84jg,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-18 05:17:14.198340+00:00,0,1,,,55.12,1,7,1,5,1.0,0.05,0.1,0.25,0.48,0.6,0.0,1.0,0.43,0.258,,0.00,2,6,vj364csp,,,,,,0
6,w4wlg05y,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 05:17:40.927167+00:00,0,1,,,33.64,2,7,1,5,1.0,0.05,0.1,0.75,0.27,0.3,0.0,1.0,0.22,0.18,,0.00,3,6,vj364csp,,,,,,0
7,cypf4pzj,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 05:17:46.181552+00:00,0,1,,,55.46,2,7,1,5,1.0,0.05,0.1,0.75,0.49,0.52,0.4,0.1,0.308,1.125,,0.00,1,6,vj364csp,,,,,,0
8,qr6mkh42,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 05:17:52.274019+00:00,0,1,,,142.10,2,7,1,5,1.0,0.05,0.1,0.75,0.38,0.66,0.0,0.0,0.0,0.56,,0.00,5,6,vj364csp,,,,,,0
9,ajapsm7g,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 05:18:04.690411+00:00,0,1,,,57.95,1,7,1,5,1.0,0.05,0.1,0.25,0.36,0.97,0.0,1.0,0.31,0.82,,0.00,7,6,vj364csp,,,,,,0
