participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.subperiod_time,player.period_number,player.subperiod_number,player.rp,player.mc,player.transport_cost,player.loc,player.price,player.next_subperiod_price,player.boundary_lo,player.boundary_hi,player.prev_round_payoff,player.prev_round_cumulative_payoff,player.paid_period,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,69572q5t,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-17 04:51:43.264354+00:00,0,1,,,708.20,2,7,1,0,0.9,0.05,0.4,0.75,0.580990740672508,0.58,0.584,0.916,0.0,0.0,,0.00,8,1,0y5rlsk0,,,,,,0
2,sql2i4y9,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-17 04:51:48.395089+00:00,0,1,,,347.90,1,7,1,0,0.9,0.05,0.4,0.25,0.51382416620592,0.56,0.916,0.584,0.0,0.0,,0.00,8,1,0y5rlsk0,,,,,,0
3,mig2v7r3,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-17 04:51:55.559029+00:00,0,1,,,785.20,2,7,1,0,0.9,0.05,0.4,0.75,0.30307314670676,0.49,0.48425,0.01575,0.0,0.0,,0.00,5,1,0y5rlsk0,,,,,,0
4,chrsl913,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-17 04:52:01.563350+00:00,0,1,,,507.00,1,7,1,0,0.9,0.05,0.4,0.25,0.354330851381603,0.84,0.0,1.0,0.0,0.0,,0.00,3,1,0y5rlsk0,,,,,,0
5,jpa4fvh1,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-17 04:52:06.600326+00:00,0,1,,,195.10,1,7,1,0,0.9,0.05,0.4,0.25,0.229345271511371,0.66,0.0,1.0,0.0,0.0,,0.00,7,1,0y5rlsk0,,,,,,0
6,gvh1xf75,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-17 04:52:13.764833+00:00,0,1,,,378.50,1,7,1,0,0.9,0.05,0.4,0.25,0.195709974152638,0.72,0.10225,0.39775,0.0,0.0,,0.00,4,1,0y5rlsk0,,,,,,0
7,8zaojgyl,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-17 04:52:18.882734+00:00,0,1,,,227.50,1,7,1,0,0.9,0.05,0.4,0.25,0.315723018554108,0.21,0.01575,0.48425,0.0,0.0,,0.00,5,1,0y5rlsk0,,,,,,0
8,va985vsl,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-17 04:52:23.031263+00:00,0,1,,,455.60,1,7,1,0,0.9,0.05,0.4,0.25,0.399698826819028,0.59,0.0,1.0,0.0,0.0,,0.00,1,1,0y5rlsk0,,,,,,0
9,c4xyl1xu,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-17 04:52:27.971940+00:00,0,1,,,286.00,2,7,1,0,0.9,0.05,0.4,0.75,0.714832407489572,0.71,0.0,0.0,0.0,0.0,,0.00,1,1,0y5rlsk0,,,,,,0
10,qh5x1f7l,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-17 04:52:31.918015+00:00,0,1,,,240.10,1,7,1,0,0.9,0.05,0.4,0.25,0.61431700876549,0.53,0.0,1.0,0.0,0.0,,0.00,2,1,0y5rlsk0,,,,,,0
11,ozm0fb5n,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-17 04:52:41.998618+00:00,0,1,,,598.00,1,7,1,0,0.9,0.05,0.4,0.25,0.269201332397959,0.18,0.83512,0.66487,0.0,0.0,,0.00,6,1,0y5rlsk0,,,,,,0
12,kh53l292,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-17 04:52:45.550650+00:00,0,1,,,447.40,2,7,1,0,0.9,0.05,0.4,0.75,0.1139249318678,0.39,0.39775,0.10225,0.0,0.0,,0.00,4,1,0y5rlsk0,,,,,,0
13,rrxzkrt7,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-17 04:52:48.079626+00:00,0,1,,,142.70,2,7,1,0,0.9,0.05,0.4,0.75,0.961004798649671,0.79,0.0,0.0,0.0,0.0,,0.00,3,1,0y5rlsk0,,,,,,0
14,h3f6yeud,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-17 04:52:51.978827+00:00,0,1,,,556.00,2,7,1,0,0.9,0.05,0.4,0.75,0.850280433442003,0.49,0.0,0.0,0.0,0.0,,0.00,7,1,0y5rlsk0,,,,,,0
15,8um9rp5y,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-17 04:52:55.883512+00:00,0,1,,,143.30,2,7,1,0,0.9,0.05,0.4,0.75,0.920174284737355,0.87,0.0,0.0,0.0,0.0,,0.00,2,1,0y5rlsk0,,,,,,0
16,1ibz913t,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-17 04:53:06.175713+00:00,0,1,,,128.70,2,7,1,0,0.9,0.05,0.4,0.75,0.401117226388365,0.24,0.66487,0.83512,0.0,0.0,,0.00,6,1,0y5rlsk0,,,,,,0
1,69572q5t,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-17 04:51:43.264354+00:00,0,1,,,708.20,2,7,1,1,0.9,0.05,0.4,0.75,0.58,0.54,0.525,0.975,0.0,0.0,,0.00,8,2,0y5rlsk0,,,,,,0
2,sql2i4y9,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-17 04:51:48.395089+00:00,0,1,,,347.90,1,7,1,1,0.9,0.05,0.4,0.25,0.56,0.49,0.975,0.525,0.0,0.0,,0.00,8,2,0y5rlsk0,,,,,,0
3,mig2v7r3,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-17 04:51:55.559029+00:00,0,1,,,785.20,2,7,1,1,0.9,0.05,0.4,0.75,0.49,0.53,0.0,0.0,0.0,0.0,,0.00,5,2,0y5rlsk0,,,,,,0
4,chrsl913,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-17 04:52:01.563350+00:00,0,1,,,507.00,1,7,1,1,0.9,0.05,0.4,0.25,0.84,0.58,0.0999999999999999,0.4,0.0,0.0,,0.00,3,2,0y5rlsk0,,,,,,0
5,jpa4fvh1,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-17 04:52:06.600326+00:00,0,1,,,195.10,1,7,1,1,0.9,0.05,0.4,0.25,0.66,0.65,0.2125,0.2875,0.0,0.0,,0.00,7,2,0y5rlsk0,,,,,,0
6,gvh1xf75,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-17 04:52:13.764833+00:00,0,1,,,378.50,1,7,1,1,0.9,0.05,0.4,0.25,0.72,0.34,0.0,0.0,0.0,0.0,,0.00,4,2,0y5rlsk0,,,,,,0
7,8zaojgyl,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-17 04:52:18.882734+00:00,0,1,,,227.50,1,7,1,1,0.9,0.05,0.4,0.25,0.21,0.46,0.0,1.0,0.0,0.0,,0.00,5,2,0y5rlsk0,,,,,,0
8,va985vsl,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-17 04:52:23.031263+00:00,0,1,,,455.60,1,7,1,1,0.9,0.05,0.4,0.25,0.59,0.72,0.85,0.65,0.0,0.0,,0.00,1,2,0y5rlsk0,,,,,,0
9,c4xyl1xu,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-17 04:52:27.971940+00:00,0,1,,,286.00,2,7,1,1,0.9,0.05,0.4,0.75,0.71,0.54,0.65,0.85,0.0,0.0,,0.00,1,2,0y5rlsk0,,,,,,0
10,qh5x1f7l,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-17 04:52:31.918015+00:00,0,1,,,240.10,1,7,1,1,0.9,0.05,0.4,0.25,0.53,0.52,0.0,1.0,0.0,0.0,,0.00,2,2,0y5rlsk0,,,,,,0
11,ozm0fb5n,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-17 04:52:41.998618+00:00,0,1,,,598.00,1,7,1,1,0.9,0.05,0.4,0.25,0.18,0.37,0.925,0.575,0.0,0.0,,0.00,6,2,0y5rlsk0,,,,,,0
12,kh53l292,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-17 04:52:45.550650+00:00,0,1,,,447.40,2,7,1,1,0.9,0.05,0.4,0.75,0.39,0.56,0.0,1.0,0.0,0.0,,0.00,4,2,0y5rlsk0,,,,,,0
13,rrxzkrt7,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-17 04:52:48.079626+00:00,0,1,,,142.70,2,7,1,1,0.9,0.05,0.4,0.75,0.79,0.63,0.475,0.0249999999999999,0.0,0.0,,0.00,3,2,0y5rlsk0,,,,,,0
14,h3f6yeud,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-17 04:52:51.978827+00:00,0,1,,,556.00,2,7,1,1,0.9,0.05,0.4,0.75,0.49,0.49,0.2875,0.2125,0.0,0.0,,0.00,7,2,0y5rlsk0,,,,,,0
15,8um9rp5y,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-17 04:52:55.883512+00:00,0,1,,,143.30,2,7,1,1,0.9,0.05,0.4,0.75,0.87,0.62,0.0,0.0,0.0,0.0,,0.00,2,2,0y5rlsk0,,,,,,0
16,1ibz913t,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-17 04:53:06.175713+00:00,0,1,,,128.70,2,7,1,1,0.9,0.05,0.4,0.75,0.24,0.19,0.575,0.925,0.0,0.0,,0.00,6,2,0y5rlsk0,,,,,,0
1,69572q5t,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-17 04:51:43.264354+00:00,0,1,,,708.20,2,7,1,2,0.9,0.05,0.4,0.75,0.54,0.65,0.5625,0.9375,0.18375,0.0,,0.00,8,3,0y5rlsk0,,,,,,0
2,sql2i4y9,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-17 04:51:48.395089+00:00,0,1,,,347.90,1,7,1,2,0.9,0.05,0.4,0.25,0.49,0.46,0.9375,0.5625,0.275,0.0,,0.00,8,3,0y5rlsk0,,,,,,0
3,mig2v7r3,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-17 04:51:55.559029+00:00,0,1,,,785.20,2,7,1,2,0.9,0.05,0.4,0.75,0.53,0.32,0.5875,0.9125,0.156,0.0,,0.00,5,3,0y5rlsk0,,,,,,0
4,chrsl913,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-17 04:52:01.563350+00:00,0,1,,,507.00,1,7,1,2,0.9,0.05,0.4,0.25,0.58,0.39,0.9375,0.5625,0.33125,0.0,,0.00,3,3,0y5rlsk0,,,,,,0
5,jpa4fvh1,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-17 04:52:06.600326+00:00,0,1,,,195.10,1,7,1,2,0.9,0.05,0.4,0.25,0.65,0.65,0.2,0.3,0.06,0.0,,0.00,7,3,0y5rlsk0,,,,,,0
6,gvh1xf75,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-17 04:52:13.764833+00:00,0,1,,,378.50,1,7,1,2,0.9,0.05,0.4,0.25,0.34,0.47,0.0,1.0,0.29,0.0,,0.00,4,3,0y5rlsk0,,,,,,0
7,8zaojgyl,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-17 04:52:18.882734+00:00,0,1,,,227.50,1,7,1,2,0.9,0.05,0.4,0.25,0.46,0.32,0.9125,0.5875,0.27675,0.0,,0.00,5,3,0y5rlsk0,,,,,,0
8,va985vsl,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-17 04:52:23.031263+00:00,0,1,,,455.60,1,7,1,2,0.9,0.05,0.4,0.25,0.72,0.48,0.225,0.275,0.0335,0.0,,0.00,1,3,0y5rlsk0,,,,,,0
9,c4xyl1xu,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-17 04:52:27.971940+00:00,0,1,,,286.00,2,7,1,2,0.9,0.05,0.4,0.75,0.54,0.52,0.275,0.225,0.4655,0.0,,0.00,1,3,0y5rlsk0,,,,,,0
10,qh5x1f7l,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-17 04:52:31.918015+00:00,0,1,,,240.10,1,7,1,2,0.9,0.05,0.4,0.25,0.52,0.45,0.875,0.625,0.3525,0.0,,0.00,2,3,0y5rlsk0,,,,,,0
11,ozm0fb5n,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-17 04:52:41.998618+00:00,0,1,,,598.00,1,7,1,2,0.9,0.05,0.4,0.25,0.37,0.21,0.225,0.275,0.016,0.0,,0.00,6,3,0y5rlsk0,,,,,,0
12,kh53l292,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-17 04:52:45.550650+00:00,0,1,,,447.40,2,7,1,2,0.9,0.05,0.4,0.75,0.56,0.39,0.0,0.0,0.0,0.0,,0.00,4,3,0y5rlsk0,,,,,,0
13,rrxzkrt7,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-17 04:52:48.079626+00:00,0,1,,,142.70,2,7,1,2,0.9,0.05,0.4,0.75,0.63,0.88,0.5625,0.9375,0.2175,0.0,,0.00,3,3,0y5rlsk0,,,,,,0
14,h3f6yeud,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-17 04:52:51.978827+00:00,0,1,,,556.00,2,7,1,2,0.9,0.05,0.4,0.75,0.49,0.46,0.3,0.2,0.396,0.0,,0.00,7,3,0y5rlsk0,,,,,,0
15,8um9rp5y,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-17 04:52:55.883512+00:00,0,1,,,143.30,2,7,1,2,0.9,0.05,0.4,0.75,0.62,0.77,0.625,0.875,0.1425,0.0,,0.00,2,3,0y5rlsk0,,,,,,0
16,1ibz913t,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-17 04:53:06.175713+00:00,0,1,,,128.70,2,7,1,2,0.9,0.05,0.4,0.75,0.19,0.39,0.275,0.225,0.133,0.0,,0.00,6,3,0y5rlsk0,,,,,,0
1,69572q5t,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-17 04:51:43.264354+00:00,0,1,,,708.20,2,7,1,3,0.9,0.05,0.4,0.75,0.65,0.5,0.7375,0.7625,0.0149999999999999,0.18375,,0.00,8,4,0y5rlsk0,,,,,,0
2,sql2i4y9,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-17 04:51:48.395089+00:00,0,1,,,347.90,1,7,1,3,0.9,0.05,0.4,0.25,0.46,0.52,0.7625,0.7375,0.39975,0.275,,0.00,8,4,0y5rlsk0,,,,,,0
3,mig2v7r3,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-17 04:51:55.559029+00:00,0,1,,,785.20,2,7,1,3,0.9,0.05,0.4,0.75,0.32,0.9,0.5,0.0,0.135,0.156,,0.00,5,4,0y5rlsk0,,,,,,0
4,chrsl913,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-17 04:52:01.563350+00:00,0,1,,,507.00,1,7,1,3,0.9,0.05,0.4,0.25,0.39,0.64,0.0,1.0,0.34,0.33125,,0.00,3,4,0y5rlsk0,,,,,,0
5,jpa4fvh1,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-17 04:52:06.600326+00:00,0,1,,,195.10,1,7,1,3,0.9,0.05,0.4,0.25,0.65,0.4,0.2375,0.2625,0.015,0.06,,0.00,7,4,0y5rlsk0,,,,,,0
6,gvh1xf75,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-17 04:52:13.764833+00:00,0,1,,,378.50,1,7,1,3,0.9,0.05,0.4,0.25,0.47,0.35,0.1,0.4,0.126,0.29,,0.00,4,4,0y5rlsk0,,,,,,0
7,8zaojgyl,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-17 04:52:18.882734+00:00,0,1,,,227.50,1,7,1,3,0.9,0.05,0.4,0.25,0.32,0.32,0.0,0.5,0.135,0.27675,,0.00,5,4,0y5rlsk0,,,,,,0
8,va985vsl,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-17 04:52:23.031263+00:00,0,1,,,455.60,1,7,1,3,0.9,0.05,0.4,0.25,0.48,0.48,0.95,0.55,0.258,0.0335,,0.00,1,4,0y5rlsk0,,,,,,0
9,c4xyl1xu,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-17 04:52:27.971940+00:00,0,1,,,286.00,2,7,1,3,0.9,0.05,0.4,0.75,0.52,0.62,0.55,0.95,0.188,0.4655,,0.00,1,4,0y5rlsk0,,,,,,0
10,qh5x1f7l,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-17 04:52:31.918015+00:00,0,1,,,240.10,1,7,1,3,0.9,0.05,0.4,0.25,0.45,0.5,0.0,1.0,0.4,0.3525,,0.00,2,4,0y5rlsk0,,,,,,0
11,ozm0fb5n,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-17 04:52:41.998618+00:00,0,1,,,598.00,1,7,1,3,0.9,0.05,0.4,0.25,0.21,0.39,0.775,0.725,0.152,0.016,,0.00,6,4,0y5rlsk0,,,,,,0
12,kh53l292,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-17 04:52:45.550650+00:00,0,1,,,447.40,2,7,1,3,0.9,0.05,0.4,0.75,0.39,0.39,0.4,0.1,0.238,0.0,,0.00,4,4,0y5rlsk0,,,,,,0
13,rrxzkrt7,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-17 04:52:48.079626+00:00,0,1,,,142.70,2,7,1,3,0.9,0.05,0.4,0.75,0.88,0.22,0.0,0.0,0.0,0.2175,,0.00,3,4,0y5rlsk0,,,,,,0
14,h3f6yeud,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-17 04:52:51.978827+00:00,0,1,,,556.00,2,7,1,3,0.9,0.05,0.4,0.75,0.46,0.48,0.2625,0.2375,0.39975,0.396,,0.00,7,4,0y5rlsk0,,,,,,0
15,8um9rp5y,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-17 04:52:55.883512+00:00,0,1,,,143.30,2,7,1,3,0.9,0.05,0.4,0.75,0.77,0.24,0.0,0.0,0.0,0.1425,,0.00,2,4,0y5rlsk0,,,,,,0
16,1ibz913t,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-17 04:53:06.175713+00:00,0,1,,,128.70,2,7,1,3,0.9,0.05,0.4,0.75,0.39,0.17,0.725,0.775,0.017,0.133,,0.00,6,4,0y5rlsk0,,,,,,0
1,69572q5t,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-17 04:51:43.264354+00:00,0,1,,,708.20,2,7,1,4,0.9,0.05,0.4,0.75,0.5,0.39,0.475,0.025,0.2475,0.19875,,0.00,8,5,0y5rlsk0,,,,,,0
2,sql2i4y9,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-17 04:51:48.395089+00:00,0,1,,,347.90,1,7,1,4,0.9,0.05,0.4,0.25,0.52,0.41,0.025,0.475,0.2115,0.67475,,0.00,8,5,0y5rlsk0,,,,,,0
3,mig2v7r3,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-17 04:51:55.559029+00:00,0,1,,,785.20,2,7,1,4,0.9,0.05,0.4,0.75,0.9,0.48,0.0,0.0,0.0,0.291,,0.00,5,5,0y5rlsk0,,,,,,0
4,chrsl913,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-17 04:52:01.563350+00:00,0,1,,,507.00,1,7,1,4,0.9,0.05,0.4,0.25,0.64,0.11,0.0,0.0,0.0,0.67125,,0.00,3,5,0y5rlsk0,,,,,,0
5,jpa4fvh1,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-17 04:52:06.600326+00:00,0,1,,,195.10,1,7,1,4,0.9,0.05,0.4,0.25,0.4,0.38,0.9,0.6,0.245,0.075,,0.00,7,5,0y5rlsk0,,,,,,0
6,gvh1xf75,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-17 04:52:13.764833+00:00,0,1,,,378.50,1,7,1,4,0.9,0.05,0.4,0.25,0.35,0.36,0.95,0.55,0.18,0.416,,0.00,4,5,0y5rlsk0,,,,,,0
7,8zaojgyl,SSEL_B_10,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-17 04:52:18.882734+00:00,0,1,,,227.50,1,7,1,4,0.9,0.05,0.4,0.25,0.32,0.7,0.0,1.0,0.27,0.41175,,0.00,5,5,0y5rlsk0,,,,,,0
8,va985vsl,SSEL_B_09,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-17 04:52:23.031263+00:00,0,1,,,455.60,1,7,1,4,0.9,0.05,0.4,0.25,0.48,0.45,0.825,0.675,0.3655,0.2915,,0.00,1,5,0y5rlsk0,,,,,,0
9,c4xyl1xu,SSEL_B_08,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-17 04:52:27.971940+00:00,0,1,,,286.00,2,7,1,4,0.9,0.05,0.4,0.75,0.62,0.3,0.675,0.825,0.0854999999999999,0.6535,,0.00,1,5,0y5rlsk0,,,,,,0
10,qh5x1f7l,SSEL_B_07,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-17 04:52:31.918015+00:00,0,1,,,240.10,1,7,1,4,0.9,0.05,0.4,0.25,0.5,0.48,0.0,0.0,0.0,0.7525,,0.00,2,5,0y5rlsk0,,,,,,0
11,ozm0fb5n,SSEL_B_12,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-17 04:52:41.998618+00:00,0,1,,,598.00,1,7,1,4,0.9,0.05,0.4,0.25,0.39,0.11,0.0,0.0,0.0,0.168,,0.00,6,5,0y5rlsk0,,,,,,0
12,kh53l292,SSEL_B_06,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-17 04:52:45.550650+00:00,0,1,,,447.40,2,7,1,4,0.9,0.05,0.4,0.75,0.39,0.38,0.55,0.95,0.136,0.238,,0.00,4,5,0y5rlsk0,,,,,,0
13,rrxzkrt7,SSEL_B_14,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-17 04:52:48.079626+00:00,0,1,,,142.70,2,7,1,4,0.9,0.05,0.4,0.75,0.22,0.49,0.0,1.0,0.17,0.2175,,0.00,3,5,0y5rlsk0,,,,,,0
14,h3f6yeud,SSEL_B_15,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-17 04:52:51.978827+00:00,0,1,,,556.00,2,7,1,4,0.9,0.05,0.4,0.75,0.48,0.39,0.6,0.9,0.129,0.79575,,0.00,7,5,0y5rlsk0,,,,,,0
15,8um9rp5y,SSEL_B_16,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-17 04:52:55.883512+00:00,0,1,,,143.30,2,7,1,4,0.9,0.05,0.4,0.75,0.24,0.56,0.0,1.0,0.19,0.1425,,0.00,2,5,0y5rlsk0,,,,,,0
16,1ibz913t,SSEL_B_13,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-17 04:53:06.175713+00:00,0,1,,,128.70,2,7,1,4,0.9,0.05,0.4,0.75,0.17,0.32,0.0,1.0,0.12,0.15,,0.00,6,5,0y5rlsk0,,,,,,0
1,69572q5t,SSEL_B_01,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-17 04:51:43.264354+00:00,0,1,,,708.20,2,7,1,5,0.9,0.05,0.4,0.75,0.39,0.3,0.475,0.025,0.187,0.44625,,0.00,8,6,0y5rlsk0,,,,,,0
2,sql2i4y9,SSEL_B_02,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-17 04:51:48.395089+00:00,0,1,,,347.90,1,7,1,5,0.9,0.05,0.4,0.25,0.41,0.31,0.025,0.475,0.162,0.88625,,0.00,8,6,0y5rlsk0,,,,,,0
3,mig2v7r3,SSEL_B_03,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-17 04:51:55.559029+00:00,0,1,,,785.20,2,7,1,5,0.9,0.05,0.4,0.75,0.48,0.5,0.0,1.0,0.43,0.291,,0.00,5,6,0y5rlsk0,,,,,,0
4,chrsl913,SSEL_B_04,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.198,2017-10-17 04:52:01.563350+00:00,0,1,,,507.00,1,7,1,5,0.9,0.05,0.4,0.25,0.11,0.28,0.0,1.0,0.06,0.67125,,0.00,3,6,0y5rlsk0,,,,,,0
5,jpa4fvh1,SSEL_B_05,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.71,2017-10-17 04:52:06.600326+00:00,0,1,,,195.10,1,7,1,5,0.9,0.05,0.4,0.25,0.38,0.53,0.9875,0.5125,0.17325,0.32,,0.00,7,6,0y5rlsk0,,,,,,0
6,gvh1xf75,SSEL_B_11,0,2005,2005,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-17 04:52:13.764833+00:00,0,1,,,378.50,1,7,1,5,0.9,0.05,0.4,0.25,0.36,0.46,0.975,0.525,0.1705,0.596,,0.00,4,6,0y5rlsk0,,,,,,0
