participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.subperiod_time,player.period_number,player.subperiod_number,player.rp,player.mc,player.transport_cost,player.loc,player.price,player.next_subperiod_price,player.boundary_lo,player.boundary_hi,player.prev_round_payoff,player.prev_round_cumulative_payoff,player.paid_period,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
22,uyi3bdgt,SSEL_B_24,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.21,2017-10-18 08:29:45.230142+00:00,0,1,,,12.55,2,7,1,0,0.9,0.05,0.4,0.375,0.962401566,0.58,0,0,0,0,,0,4,1,umllny6i,,,,,,0
23,uyqyx5a2,,0,1755,1755,hotellingmarkup_payment_20,1,end,127.0.0.1,2017-10-18 09:10:05.150257+00:00,0,1,,,10.74,3,7,1,0,0.9,0.05,0.4,0.625,0.957272762,0.32,0,0,0,0,,0,4,1,umllny6i,,,,,,0
24,ypj0m3mk,,0,1755,1755,hotellingmarkup_payment_20,1,end,127.0.0.1,2017-10-18 09:10:05.202078+00:00,0,1,,,4.51,4,7,1,0,0.9,0.05,0.4,0.875,0.26961487,0.87,0,1,0,0,,0,3,1,umllny6i,,,,,,0
1,62ueek4o,SSEL_B_01,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 08:27:29.395857+00:00,0,1,,,2.29,3,7,1,1,0.9,0.05,0.4,0.625,0.62,0.41,0,0,0,0,,0,2,2,umllny6i,,,,,,0
2,uczrwkn4,SSEL_B_02,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 08:27:38.630281+00:00,0,1,,,7.07,2,7,1,1,0.9,0.05,0.4,0.375,0.94,0.93,0,0,0,0,,0,6,2,umllny6i,,,,,,0
3,kpdf98x3,SSEL_B_03,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 08:27:42.284358+00:00,0,1,,,4.54,4,7,1,1,0.9,0.05,0.4,0.875,0.64,0.27,0,0,0,0,,0,6,2,umllny6i,,,,,,0
4,kywq45vp,SSEL_B_11,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 08:27:59.090624+00:00,0,1,,,3.69,1,7,1,1,0.9,0.05,0.4,0.125,0.25,0.24,0.0375,0.2875,0,0,,0,1,2,umllny6i,,,,,,0
5,0nmc2u8z,SSEL_B_06,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 08:28:14.306269+00:00,0,1,,,4.27,2,7,1,1,0.9,0.05,0.4,0.375,0.28,0.22,0.2875,0.55,0,0,,0,1,2,umllny6i,,,,,,0
6,eq0foj4s,SSEL_B_07,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 08:28:17.388119+00:00,0,1,,,2.95,4,7,1,1,0.9,0.05,0.4,0.875,0.22,0.23,0.55,0.0375,0,0,,0,1,2,umllny6i,,,,,,0
7,uow6b95e,SSEL_B_08,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 08:28:20.985574+00:00,0,1,,,7.17,3,7,1,1,0.9,0.05,0.4,0.625,0.38,0.6,0.3,0.95,0,0,,0,6,2,umllny6i,,,,,,0
8,fusf1k0l,SSEL_B_09,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 08:28:24.615633+00:00,0,1,,,13.51,2,7,1,1,0.9,0.05,0.4,0.375,0.31,0.38,0.0875,0.6625,0,0,,0,2,2,umllny6i,,,,,,0
9,oje2ku9s,SSEL_B_10,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 08:28:26.693609+00:00,0,1,,,6.17,4,7,1,1,0.9,0.05,0.4,0.875,0.34,0.11,0.6625,0.0875,0,0,,0,2,2,umllny6i,,,,,,0
10,ewkwu4zw,SSEL_B_12,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 08:28:40.634950+00:00,0,1,,,11.92,3,7,1,1,0.9,0.05,0.4,0.625,0.71,0.29,0,0,0,0,,0,1,2,umllny6i,,,,,,0
11,fr687nqq,SSEL_B_13,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 08:28:43.529004+00:00,0,1,,,2.54,1,7,1,1,0.9,0.05,0.4,0.125,0.63,0.16,0,0,0,0,,0,4,2,umllny6i,,,,,,0
12,1oguzp9y,SSEL_B_14,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 08:28:50.188002+00:00,0,1,,,8.04,1,7,1,1,0.9,0.05,0.4,0.125,0.71,0.73,0.9625,0.2875,0,0,,0,3,2,umllny6i,,,,,,0
13,3sawwn4o,SSEL_B_15,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 08:28:53.216470+00:00,0,1,,,12.3,1,7,1,1,0.9,0.05,0.4,0.125,0.44,0.32,0.95,0.3,0,0,,0,6,2,umllny6i,,,,,,0
14,jvwmw2mp,SSEL_B_16,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 08:28:55.684421+00:00,0,1,,,7.72,2,7,1,1,0.9,0.05,0.4,0.375,0.81,0.57,0.375,0.6,0,0,,0,3,2,umllny6i,,,,,,0
15,3tmb0v04,SSEL_B_17,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.140,2017-10-18 08:29:01.141054+00:00,0,1,,,8.75,1,7,1,1,0.9,0.05,0.4,0.125,0.69,0.25,0,0,0,0,,0,2,2,umllny6i,,,,,,0
16,q3y4moim,SSEL_B_18,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.145,2017-10-18 08:29:15.455571+00:00,0,1,,,8.96,4,7,1,1,0.9,0.05,0.4,0.875,0.68,0.69,0,0,0,0,,0,5,2,umllny6i,,,,,,0
17,4alm261o,SSEL_B_19,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.67,2017-10-18 08:29:21.912718+00:00,0,1,,,4.16,3,7,1,1,0.9,0.05,0.4,0.625,0.22,0.36,0,1,0,0,,0,5,2,umllny6i,,,,,,0
18,2bmpi7ou,SSEL_B_20,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.136,2017-10-18 08:29:26.021968+00:00,0,1,,,6.44,1,7,1,1,0.9,0.05,0.4,0.125,0.56,0.18,0,0,0,0,,0,5,2,umllny6i,,,,,,0
19,eexz3kwl,SSEL_B_21,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.96,2017-10-18 08:29:31.187343+00:00,0,1,,,5.94,4,7,1,1,0.9,0.05,0.4,0.875,0.83,0.66,0,0,0,0,,0,4,2,umllny6i,,,,,,0
20,afmon2kz,SSEL_B_22,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.179,2017-10-18 08:29:38.352811+00:00,0,1,,,19.9,2,7,1,1,0.9,0.05,0.4,0.375,0.75,0.77,0,0,0,0,,0,5,2,umllny6i,,,,,,0
21,v4nmqkbx,SSEL_B_23,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.221,2017-10-18 08:29:42.640013+00:00,0,1,,,11.57,3,7,1,1,0.9,0.05,0.4,0.625,0.64,0.68,0.2875,0.9625,0,0,,0,3,2,umllny6i,,,,,,0
22,uyi3bdgt,SSEL_B_24,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.21,2017-10-18 08:29:45.230142+00:00,0,1,,,12.55,2,7,1,1,0.9,0.05,0.4,0.375,0.58,0.78,0,0,0,0,,0,4,2,umllny6i,,,,,,0
23,uyqyx5a2,,0,1755,1755,hotellingmarkup_payment_20,1,end,127.0.0.1,2017-10-18 09:10:05.150257+00:00,0,1,,,10.74,3,7,1,1,0.9,0.05,0.4,0.625,0.32,0.43,0,1,0,0,,0,4,2,umllny6i,,,,,,0
24,ypj0m3mk,,0,1755,1755,hotellingmarkup_payment_20,1,end,127.0.0.1,2017-10-18 09:10:05.202078+00:00,0,1,,,4.51,4,7,1,1,0.9,0.05,0.4,0.875,0.87,0.73,0,0,0,0,,0,3,2,umllny6i,,,,,,0
1,62ueek4o,SSEL_B_01,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 08:27:29.395857+00:00,0,1,,,2.29,3,7,1,2,0.9,0.05,0.4,0.625,0.41,0.34,0,0,0,0,,0,2,3,umllny6i,,,,,,0
2,uczrwkn4,SSEL_B_02,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 08:27:38.630281+00:00,0,1,,,7.07,2,7,1,2,0.9,0.05,0.4,0.375,0.93,0.97,0,0,0,0,,0,6,3,umllny6i,,,,,,0
3,kpdf98x3,SSEL_B_03,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 08:27:42.284358+00:00,0,1,,,4.54,4,7,1,2,0.9,0.05,0.4,0.875,0.27,0.21,0.4375,0.0625,0.1375,0,,0,6,3,umllny6i,,,,,,0
4,kywq45vp,SSEL_B_11,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 08:27:59.090624+00:00,0,1,,,3.69,1,7,1,2,0.9,0.05,0.4,0.125,0.24,0.24,0.0125,0.225,0.040375,0,,0,1,3,umllny6i,,,,,,0
5,0nmc2u8z,SSEL_B_06,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 08:28:14.306269+00:00,0,1,,,4.27,2,7,1,2,0.9,0.05,0.4,0.375,0.22,0.21,0.225,0.5875,0.061625,0,,0,1,3,umllny6i,,,,,,0
6,eq0foj4s,SSEL_B_07,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 08:28:17.388119+00:00,0,1,,,2.95,4,7,1,2,0.9,0.05,0.4,0.875,0.23,0.18,0.675,0.0125,0.06075,0,,0,1,3,umllny6i,,,,,,0
7,uow6b95e,SSEL_B_08,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 08:28:20.985574+00:00,0,1,,,7.17,3,7,1,2,0.9,0.05,0.4,0.625,0.6,0.16,0,0,0,0,,0,6,3,umllny6i,,,,,,0
8,fusf1k0l,SSEL_B_09,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 08:28:24.615633+00:00,0,1,,,13.51,2,7,1,2,0.9,0.05,0.4,0.375,0.38,0.59,0,0,0,0,,0,2,3,umllny6i,,,,,,0
9,oje2ku9s,SSEL_B_10,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 08:28:26.693609+00:00,0,1,,,6.17,4,7,1,2,0.9,0.05,0.4,0.875,0.11,0.16,0,1,0.06,0,,0,2,3,umllny6i,,,,,,0
10,ewkwu4zw,SSEL_B_12,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 08:28:40.634950+00:00,0,1,,,11.92,3,7,1,2,0.9,0.05,0.4,0.625,0.29,0.21,0.5875,0.675,0.021,0,,0,1,3,umllny6i,,,,,,0
11,fr687nqq,SSEL_B_13,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 08:28:43.529004+00:00,0,1,,,2.54,1,7,1,2,0.9,0.05,0.4,0.125,0.16,0.44,0,1,0.11,0,,0,4,3,umllny6i,,,,,,0
12,1oguzp9y,SSEL_B_14,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 08:28:50.188002+00:00,0,1,,,8.04,1,7,1,2,0.9,0.05,0.4,0.125,0.73,0.59,0,0,0,0,,0,3,3,umllny6i,,,,,,0
13,3sawwn4o,SSEL_B_15,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 08:28:53.216470+00:00,0,1,,,12.3,1,7,1,2,0.9,0.05,0.4,0.125,0.32,0.29,0.0625,0.4375,0.10125,0,,0,6,3,umllny6i,,,,,,0
14,jvwmw2mp,SSEL_B_16,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 08:28:55.684421+00:00,0,1,,,7.72,2,7,1,2,0.9,0.05,0.4,0.375,0.57,0.83,0.925,0.825,0.468,0,,0,3,3,umllny6i,,,,,,0
15,3tmb0v04,SSEL_B_17,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.140,2017-10-18 08:29:01.141054+00:00,0,1,,,8.75,1,7,1,2,0.9,0.05,0.4,0.125,0.25,0.16,0,0,0,0,,0,2,3,umllny6i,,,,,,0
16,q3y4moim,SSEL_B_18,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.145,2017-10-18 08:29:15.455571+00:00,0,1,,,8.96,4,7,1,2,0.9,0.05,0.4,0.875,0.69,0.41,0,0,0,0,,0,5,3,umllny6i,,,,,,0
17,4alm261o,SSEL_B_19,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.67,2017-10-18 08:29:21.912718+00:00,0,1,,,4.16,3,7,1,2,0.9,0.05,0.4,0.625,0.36,0.27,0.6,0.65,0.0155,0,,0,5,3,umllny6i,,,,,,0
18,2bmpi7ou,SSEL_B_20,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.136,2017-10-18 08:29:26.021968+00:00,0,1,,,6.44,1,7,1,2,0.9,0.05,0.4,0.125,0.18,0.36,0.65,0.6,0.1235,0,,0,5,3,umllny6i,,,,,,0
19,eexz3kwl,SSEL_B_21,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.96,2017-10-18 08:29:31.187343+00:00,0,1,,,5.94,4,7,1,2,0.9,0.05,0.4,0.875,0.66,0.73,0,0,0,0,,0,4,3,umllny6i,,,,,,0
20,afmon2kz,SSEL_B_22,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.179,2017-10-18 08:29:38.352811+00:00,0,1,,,19.9,2,7,1,2,0.9,0.05,0.4,0.375,0.77,0.77,0,0,0,0,,0,5,3,umllny6i,,,,,,0
21,v4nmqkbx,SSEL_B_23,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.221,2017-10-18 08:29:42.640013+00:00,0,1,,,11.57,3,7,1,2,0.9,0.05,0.4,0.625,0.68,0.48,0,0,0,0,,0,3,3,umllny6i,,,,,,0
22,uyi3bdgt,SSEL_B_24,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.21,2017-10-18 08:29:45.230142+00:00,0,1,,,12.55,2,7,1,2,0.9,0.05,0.4,0.375,0.78,0.22,0,0,0,0,,0,4,3,umllny6i,,,,,,0
23,uyqyx5a2,,0,1755,1755,hotellingmarkup_payment_20,1,end,127.0.0.1,2017-10-18 09:10:05.150257+00:00,0,1,,,10.74,3,7,1,2,0.9,0.05,0.4,0.625,0.43,0.43,0,0,0,0,,0,4,3,umllny6i,,,,,,0
24,ypj0m3mk,,0,1755,1755,hotellingmarkup_payment_20,1,end,127.0.0.1,2017-10-18 09:10:05.202078+00:00,0,1,,,4.51,4,7,1,2,0.9,0.05,0.4,0.875,0.73,0.74,0.825,0.925,0.068,0,,0,3,3,umllny6i,,,,,,0
1,62ueek4o,SSEL_B_01,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.117,2017-10-18 08:27:29.395857+00:00,0,1,,,2.29,3,7,1,3,0.9,0.05,0.4,0.625,0.34,0.36,0,0,0,0,,0,2,4,umllny6i,,,,,,0
2,uczrwkn4,SSEL_B_02,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.142,2017-10-18 08:27:38.630281+00:00,0,1,,,7.07,2,7,1,3,0.9,0.05,0.4,0.375,0.97,0.97,0,0,0,0,,0,6,4,umllny6i,,,,,,0
3,kpdf98x3,SSEL_B_03,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.115,2017-10-18 08:27:42.284358+00:00,0,1,,,4.54,4,7,1,3,0.9,0.05,0.4,0.875,0.21,0.39,0.8125,0.1,0.046,0.1375,,0,6,4,umllny6i,,,,,,0
4,kywq45vp,SSEL_B_11,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.26,2017-10-18 08:27:59.090624+00:00,0,1,,,3.69,1,7,1,3,0.9,0.05,0.4,0.125,0.24,0.17,0.075,0.2125,0.026125,0.040375,,0,1,4,umllny6i,,,,,,0
5,0nmc2u8z,SSEL_B_06,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.203,2017-10-18 08:28:14.306269+00:00,0,1,,,4.27,2,7,1,3,0.9,0.05,0.4,0.375,0.21,0.19,0.2125,0.5,0.046,0.061625,,0,1,4,umllny6i,,,,,,0
6,eq0foj4s,SSEL_B_07,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.201,2017-10-18 08:28:17.388119+00:00,0,1,,,2.95,4,7,1,3,0.9,0.05,0.4,0.875,0.18,0.29,0.7125,0.075,0.047125,0.06075,,0,1,4,umllny6i,,,,,,0
7,uow6b95e,SSEL_B_08,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.202,2017-10-18 08:28:20.985574+00:00,0,1,,,7.17,3,7,1,3,0.9,0.05,0.4,0.625,0.16,0.16,0.2125,0.8125,0.066,0,,0,6,4,umllny6i,,,,,,0
8,fusf1k0l,SSEL_B_09,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.120,2017-10-18 08:28:24.615633+00:00,0,1,,,13.51,2,7,1,3,0.9,0.05,0.4,0.375,0.59,0.2,0,0,0,0,,0,2,4,umllny6i,,,,,,0
9,oje2ku9s,SSEL_B_10,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.174,2017-10-18 08:28:26.693609+00:00,0,1,,,6.17,4,7,1,3,0.9,0.05,0.4,0.875,0.16,0.44,0.5,1,0.055,0.06,,0,2,4,umllny6i,,,,,,0
10,ewkwu4zw,SSEL_B_12,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.104,2017-10-18 08:28:40.634950+00:00,0,1,,,11.92,3,7,1,3,0.9,0.05,0.4,0.625,0.21,0.11,0.5,0.7125,0.034,0.021,,0,1,4,umllny6i,,,,,,0
11,fr687nqq,SSEL_B_13,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.188,2017-10-18 08:28:43.529004+00:00,0,1,,,2.54,1,7,1,3,0.9,0.05,0.4,0.125,0.44,0.77,0,0,0,0.11,,0,4,4,umllny6i,,,,,,0
12,1oguzp9y,SSEL_B_14,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.130,2017-10-18 08:28:50.188002+00:00,0,1,,,8.04,1,7,1,3,0.9,0.05,0.4,0.125,0.59,0.33,0.0125,0.2375,0.1215,0,,0,3,4,umllny6i,,,,,,0
13,3sawwn4o,SSEL_B_15,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.62,2017-10-18 08:28:53.216470+00:00,0,1,,,12.3,1,7,1,3,0.9,0.05,0.4,0.125,0.29,0.29,0.1,0.2125,0.027,0.10125,,0,6,4,umllny6i,,,,,,0
14,jvwmw2mp,SSEL_B_16,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.185,2017-10-18 08:28:55.684421+00:00,0,1,,,7.72,2,7,1,3,0.9,0.05,0.4,0.375,0.83,0.45,0,0,0,0.468,,0,3,4,umllny6i,,,,,,0
15,3tmb0v04,SSEL_B_17,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.140,2017-10-18 08:29:01.141054+00:00,0,1,,,8.75,1,7,1,3,0.9,0.05,0.4,0.125,0.16,0.09,1,0.5,0.055,0,,0,2,4,umllny6i,,,,,,0
16,q3y4moim,SSEL_B_18,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.145,2017-10-18 08:29:15.455571+00:00,0,1,,,8.96,4,7,1,3,0.9,0.05,0.4,0.875,0.41,0.63,0,0,0,0,,0,5,4,umllny6i,,,,,,0
17,4alm261o,SSEL_B_19,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.67,2017-10-18 08:29:21.912718+00:00,0,1,,,4.16,3,7,1,3,0.9,0.05,0.4,0.625,0.27,0.19,0.2625,0.9875,0.1595,0.0155,,0,5,4,umllny6i,,,,,,0
18,2bmpi7ou,SSEL_B_20,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.76.136,2017-10-18 08:29:26.021968+00:00,0,1,,,6.44,1,7,1,3,0.9,0.05,0.4,0.125,0.36,0.23,0.9875,0.2625,0.08525,0.1235,,0,5,4,umllny6i,,,,,,0
19,eexz3kwl,SSEL_B_21,0,1755,1755,hotellingmarkup_payment_20,1,end,10.224.77.96,2017-10-18 08:29:31.187343+00:00,0,1,,,5.94,4,7,1,3,0.9,0.05,0.4,0.875,0.73,0.59,0,0,0,0,,0,4,4,umllny6i,,,,,,0
